Id;Name; Latitude ; Longitude ;Height (m);Active;PrecipStation;PrecipLink
139440;Nordanbäck D;63.74;19.29;185;Ja;5-139440-Nordanbäck_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/139440/period/corrected-archive/data.csv
156840;Nordanås;65.46;16.09;403.453;Ja;5-156840-Nordanås.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/156840/period/corrected-archive/data.csv
157020;Nordanås;65.63;17.73;480;Nej;5-157020-Nordanås.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/157020/period/corrected-archive/data.csv
134090;Norderön;63.16;14.37;320.608;Ja;5-134090-Norderön.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/134090/period/corrected-archive/data.csv
81540;Nordkoster A;58.89;11;33.362;Ja;5-81540-Nordkoster_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/81540/period/corrected-archive/data.csv
139340;Nordmaling;63.57;19.49;4;Nej;5-139340-Nordmaling.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/139340/period/corrected-archive/data.csv
128510;Nordvik;62.85;18.02;20;Nej;5-128510-Nordvik.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/128510/period/corrected-archive/data.csv
92710;Noreborg;59.77;12.33;110;Nej;5-92710-Noreborg.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/92710/period/corrected-archive/data.csv
64110;Norjeby;56.12;14.67;5;Nej;5-64110-Norjeby.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/64110/period/corrected-archive/data.csv
113260;Nornäs D;61.43;13.23;460;Ja;5-113260-Nornäs_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/113260/period/corrected-archive/data.csv
168820;Norra Bergnäs;66.38;18.23;440;Nej;5-168820-Norra_Bergnäs.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/168820/period/corrected-archive/data.csv
66380;Norra Möckleby D;56.63;16.67;10.725;Ja;5-66380-Norra_Möckleby_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/66380/period/corrected-archive/data.csv
64080;Norra Ströö;56.1;14;15;Ja;5-64080-Norra_Ströö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/64080/period/corrected-archive/data.csv
75540;Norra Vi D;57.88;15.33;231.232;Ja;5-75540-Norra_Vi_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/75540/period/corrected-archive/data.csv
102710;Norra Viggen;60.48;12.72;420;Nej;5-102710-Norra_Viggen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/102710/period/corrected-archive/data.csv
148550;Norrby;64.92;18.24;325;Nej;5-148550-Norrby.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/148550/period/corrected-archive/data.csv
108040;Norrby S;60.06;18.74;19.643;Ja;5-108040-Norrby_S.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/108040/period/corrected-archive/data.csv
87530;Norrby Säteri;58.89;17.19;30;Nej;5-87530-Norrby_Säteri.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/87530/period/corrected-archive/data.csv
147430;Norrbäck;64.71;17.72;440;Nej;5-147430-Norrbäck.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/147430/period/corrected-archive/data.csv
138470;Norrfors;63.77;18.99;118;Nej;5-138470-Norrfors.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/138470/period/corrected-archive/data.csv
140600;Norrfors kraftverk;63.87;20.03;60;Nej;5-140600-Norrfors_kraftverk.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/140600/period/corrected-archive/data.csv
171780;Norriån;66.25;21.8;55;Nej;5-171780-Norriån.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/171780/period/corrected-archive/data.csv
86360;Norrköping;58.61;16.21;3;Nej;5-86360-Norrköping.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/86360/period/corrected-archive/data.csv
86350;Norrköping-Kungsängen;58.58;16.24;5;Nej;5-86350-Norrköping-Kungsängen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/86350/period/corrected-archive/data.csv
86340;Norrköping-SMHI;58.58;16.15;40.334;Ja;5-86340-Norrköping-SMHI.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/86340/period/corrected-archive/data.csv
86370;Norrköping-Sörby;58.61;16.12;27;Nej;5-86370-Norrköping-Sörby.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/86370/period/corrected-archive/data.csv
157600;Norrsele;65.57;17.48;348;Nej;5-157600-Norrsele.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/157600/period/corrected-archive/data.csv
107560;Norrsundet;60.93;17.16;5;Nej;5-107560-Norrsundet.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/107560/period/corrected-archive/data.csv
136270;Norrtannflo;63.39;16.98;140;Nej;5-136270-Norrtannflo.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/136270/period/corrected-archive/data.csv
98450;Norrtälje 1;59.77;18.72;10;Nej;5-98450-Norrtälje_1.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/98450/period/corrected-archive/data.csv
98460;Norrtälje 2;59.75;18.71;25;Nej;5-98460-Norrtälje_2.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/98460/period/corrected-archive/data.csv
98510;Norrtälje-Väsby;59.85;18.73;10;Nej;5-98510-Norrtälje-Väsby.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/98510/period/corrected-archive/data.csv
98500;Norrveda;59.83;18.95;23.253;Ja;5-98500-Norrveda.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/98500/period/corrected-archive/data.csv
145260;Norråker D;64.43;15.6;270;Nej;5-145260-Norråker_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/145260/period/corrected-archive/data.csv
97140;Norsborg 1;59.24;17.78;15;Nej;5-97140-Norsborg_1.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/97140/period/corrected-archive/data.csv
97160;Norsborg 2;59.25;17.8;8.671;Ja;5-97160-Norsborg_2.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/97160/period/corrected-archive/data.csv
149540;Norsjö;64.91;19.47;296;Nej;5-149540-Norsjö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/149540/period/corrected-archive/data.csv
149560;Norsjö A;64.93;19.37;309.576;Ja;5-149560-Norsjö_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/149560/period/corrected-archive/data.csv
96180;Notholmen;59.29;16.01;24;Nej;5-96180-Notholmen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/96180/period/corrected-archive/data.csv
82600;Nunntorp;58.53;12.31;63;Nej;5-82600-Nunntorp.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/82600/period/corrected-archive/data.csv
75230;Nyabyberg;57.39;15.27;220;Nej;5-75230-Nyabyberg.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/75230/period/corrected-archive/data.csv
74520;Nyarp;57.98;14.46;240;Nej;5-74520-Nyarp.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/74520/period/corrected-archive/data.csv
95440;Nyberget;59.75;14.99;200;Nej;5-95440-Nyberget.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/95440/period/corrected-archive/data.csv
62100;Nybo;56.18;12.68;10;Nej;5-62100-Nybo.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/62100/period/corrected-archive/data.csv
98130;Nyboda;59.24;18.23;45;Nej;5-98130-Nyboda.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/98130/period/corrected-archive/data.csv
108120;Nyborg;60.02;18.28;20;Nej;5-108120-Nyborg.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/108120/period/corrected-archive/data.csv
65440;Nybro-Slättingebygd D;56.85;15.99;92.842;Nej;5-65440-Nybro-Slättingebygd_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/65440/period/corrected-archive/data.csv
97310;Nybyholm;59.53;17.04;5;Nej;5-97310-Nybyholm.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/97310/period/corrected-archive/data.csv
97180;Nyckelby;59.3;17.72;25;Nej;5-97180-Nyckelby.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/97180/period/corrected-archive/data.csv
104180;Nyhammar;60.29;14.98;183.857;Ja;5-104180-Nyhammar.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/104180/period/corrected-archive/data.csv
62140;Nyhamnsläge;56.25;12.54;12.454;Ja;5-62140-Nyhamnsläge.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/62140/period/corrected-archive/data.csv
105190;Nyhyttan D;60.32;15.56;218;Nej;5-105190-Nyhyttan_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/105190/period/corrected-archive/data.csv
86660;Nyköping;58.75;17.05;14;Ja;5-86660-Nyköping.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/86660/period/corrected-archive/data.csv
86480;Nyköpings Flygplats;58.78;16.92;42;Nej;5-86480-Nyköpings_Flygplats.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/86480/period/corrected-archive/data.csv
147630;Nyland;64.48;17.33;460;Nej;5-147630-Nyland.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/147630/period/corrected-archive/data.csv
146530;Nyluspen;64.88;16.75;415;Nej;5-146530-Nyluspen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/146530/period/corrected-archive/data.csv
87570;Nynäshamn;58.92;17.93;21;Ja;5-87570-Nynäshamn.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/87570/period/corrected-archive/data.csv
139620;Nyåker;63.8;19.35;70;Nej;5-139620-Nyåker.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/139620/period/corrected-archive/data.csv
98110;Nämdö;59.2;18.73;6.609;Ja;5-98110-Nämdö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/98110/period/corrected-archive/data.csv
136600;Näsbrännan;63.22;16.98;90;Nej;5-136600-Näsbrännan.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/136600/period/corrected-archive/data.csv
96110;Näshulta;59.19;16.28;45.492;Ja;5-96110-Näshulta.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/96110/period/corrected-archive/data.csv
74390;Nässjö;57.64;14.69;305;Nej;5-74390-Nässjö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/74390/period/corrected-archive/data.csv
136330;Nässjöängen;63.58;16.41;180;Nej;5-136330-Nässjöängen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/136330/period/corrected-archive/data.csv
136260;Näsåker;63.42;16.95;128.919;Ja;5-136260-Näsåker.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/136260/period/corrected-archive/data.csv
82240;Nättjebacka;58.47;12.03;95;Nej;5-82240-Nättjebacka.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/82240/period/corrected-archive/data.csv
65080;Nättraby;56.21;15.54;20;Nej;5-65080-Nättraby.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/65080/period/corrected-archive/data.csv
74240;Nävelsjö;57.44;14.88;226.804;Ja;5-74240-Nävelsjö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/74240/period/corrected-archive/data.csv
104270;Nås;60.45;14.48;250;Nej;5-104270-Nås.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/104270/period/corrected-archive/data.csv
106550;Ockelbo;60.89;16.72;74;Ja;5-106550-Ockelbo.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/106550/period/corrected-archive/data.csv
106540;Ockelbo 1;60.9;16.74;80;Ja;5-106540-Ockelbo_1.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/106540/period/corrected-archive/data.csv
137070;Offer;63.15;17.76;27;Nej;5-137070-Offer.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/137070/period/corrected-archive/data.csv
76530;Ogestad;57.87;16.17;81;Nej;5-76530-Ogestad.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/76530/period/corrected-archive/data.csv
64500;Ohs;56.84;14.59;145;Nej;5-64500-Ohs.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/64500/period/corrected-archive/data.csv
64250;Olastorp;56.42;14.35;140;Ja;5-64250-Olastorp.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/64250/period/corrected-archive/data.csv
133420;Olden D;63.7;13.65;344.362;Nej;5-133420-Olden_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/133420/period/corrected-archive/data.csv
137720;Oldsjön;63.33;17.48;200;Nej;5-137720-Oldsjön.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/137720/period/corrected-archive/data.csv
135370;Ollebacken;63.6;15.06;515;Nej;5-135370-Ollebacken.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/135370/period/corrected-archive/data.csv
64170;Olofström;56.28;14.52;65;Ja;5-64170-Olofström.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/64170/period/corrected-archive/data.csv
75500;Olstorp;57.83;15.1;200;Nej;5-75500-Olstorp.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/75500/period/corrected-archive/data.csv
84220;Omberg D;58.36;14.69;125.244;Ja;5-84220-Omberg_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/84220/period/corrected-archive/data.csv
128570;Omne D;62.95;18.36;75;Nej;5-128570-Omne_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/128570/period/corrected-archive/data.csv
137320;Omsjö;63.53;17.13;245;Nej;5-137320-Omsjö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/137320/period/corrected-archive/data.csv
71230;Onsala D;57.38;11.97;8.184;Ja;5-71230-Onsala_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/71230/period/corrected-archive/data.csv
134610;Ope;63.2;14.78;350;Nej;5-134610-Ope.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/134610/period/corrected-archive/data.csv
108710;Ora;60.02;18.08;10;Nej;5-108710-Ora.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/108710/period/corrected-archive/data.csv
162980;Orrbyn;65.94;22.12;15;Nej;5-162980-Orrbyn.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/162980/period/corrected-archive/data.csv
65500;Orrefors D;56.82;15.7;174.688;Ja;5-65500-Orrefors_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/65500/period/corrected-archive/data.csv
107220;Orrskog;60.38;17.42;35;Nej;5-107220-Orrskog.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/107220/period/corrected-archive/data.csv
114070;Orsa D;61.13;14.64;177;Ja;5-114070-Orsa_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/114070/period/corrected-archive/data.csv
63220;Osby;56.37;13.93;111;Ja;5-63220-Osby.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/63220/period/corrected-archive/data.csv
63210;Osby 1;56.38;13.98;10;Nej;5-63210-Osby_1.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/63210/period/corrected-archive/data.csv
103240;Osebol;60.4;13.28;145;Nej;5-103240-Osebol.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/103240/period/corrected-archive/data.csv
76160;Oskarshamn;57.27;16.41;12.072;Ja;5-76160-Oskarshamn.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/76160/period/corrected-archive/data.csv
62480;Oskarström;56.79;12.97;15;Nej;5-62480-Oskarström.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/62480/period/corrected-archive/data.csv
64000;Ovesholm;55.99;13.99;60;Nej;5-64000-Ovesholm.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/64000/period/corrected-archive/data.csv
96730;Oxelby;59.55;16.22;15;Nej;5-96730-Oxelby.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/96730/period/corrected-archive/data.csv
87400;Oxelösund;58.68;17.12;7.154;Ja;5-87400-Oxelösund.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/87400/period/corrected-archive/data.csv
126450;Oxsjö;62.78;16.76;215;Nej;5-126450-Oxsjö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/126450/period/corrected-archive/data.csv
172950;Paharova;66.81;22.34;215;Nej;5-172950-Paharova.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/172950/period/corrected-archive/data.csv
172940;Paharova A;66.81;22.33;227.643;Ja;5-172940-Paharova_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/172940/period/corrected-archive/data.csv
